MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-05-2020;12:00:00;;158,51;158.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-05-2020;12:00:00;;158,51;158.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-05-2020;12:00:00;;148,04;148.04;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-05-2020;12:00:00;;148,04;148.04;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-05-2020;12:00:00;;153,21;153.21;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-05-2020;12:00:00;;153,21;153.21;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-05-2020;12:00:00;;137,91;137.91;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-05-2020;12:00:00;;137,91;137.91;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-05-2020;12:00:00;;137,44;137.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-05-2020;12:00:00;;137,44;137.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-05-2020;12:00:00;;93,39;93.39;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-05-2020;12:00:00;;93,39;93.39;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-05-2020;12:00:00;;102,34;102.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-05-2020;12:00:00;;102,34;102.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-05-2020;12:00:00;;94,01;94.01;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-05-2020;12:00:00;;94,01;94.01;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-05-2020;12:00:00;;96,27;96.27;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-05-2020;12:00:00;;96,27;96.27;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-05-2020;12:00:00;;89,93;89.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-05-2020;12:00:00;;89,93;89.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-05-2020;12:00:00;;139,61;139.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-05-2020;12:00:00;;139,61;139.61;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-05-2020;12:00:00;;70,22;70.22;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-05-2020;12:00:00;;70,22;70.22;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-05-2020;12:00:00;;80,1;80.1;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-05-2020;12:00:00;;80,1;80.1;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-05-2020;12:00:00;;103,6;103.6;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-05-2020;12:00:00;;103,6;103.6;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-05-2020;12:00:00;;61,03;61.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-05-2020;12:00:00;;61,03;61.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-05-2020;12:00:00;;98,42;98.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-05-2020;12:00:00;;98,42;98.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-05-2020;12:00:00;;80,25;80.25;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-05-2020;12:00:00;;80,25;80.25;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-05-2020;12:00:00;;79,5;79.5;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-05-2020;12:00:00;;79,5;79.5;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-05-2020;12:00:00;;101,34;101.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-05-2020;12:00:00;;101,34;101.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-05-2020;12:00:00;;56,69;56.69;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-05-2020;12:00:00;;56,69;56.69;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-05-2020;12:00:00;;69,78;69.78;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-05-2020;12:00:00;;69,78;69.78;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-05-2020;12:00:00;;70,94;70.94;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-05-2020;12:00:00;;70,94;70.94;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-05-2020;12:00:00;;78,12;78.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-05-2020;12:00:00;;78,12;78.12;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-05-2020;12:00:00;;52,47;52.47;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-05-2020;12:00:00;;52,47;52.47;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-05-2020;12:00:00;;78,93;78.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-05-2020;12:00:00;;78,93;78.93;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-05-2020;12:00:00;;75,45;75.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-05-2020;12:00:00;;75,45;75.45;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-05-2020;12:00:00;;51,77;51.77;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-05-2020;12:00:00;;51,77;51.77;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-05-2020;12:00:00;;73,84;73.84;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-05-2020;12:00:00;;73,84;73.84;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-05-2020;12:00:00;;53,09;53.09;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-05-2020;12:00:00;;53,09;53.09;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-05-2020;12:00:00;;75,18;75.18;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-05-2020;12:00:00;;75,18;75.18;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;31-05-2020;12:00:00;;74,08;74.08;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
